,date,min,avg,max
465,1950-09-18,55.9 °F,67.3 °F,84.9 °F
466,1950-09-19,64.0 °F,68.8 °F,78.1 °F
467,1950-09-20,64.0 °F,66.5 °F,72.0 °F
468,1950-09-21,63.0 °F,65.4 °F,71.1 °F
469,1950-09-22,57.9 °F,63.1 °F,71.1 °F
470,1951-06-21,61.0 °F,66.6 °F,77.0 °F
471,1951-06-22,55.9 °F,59.7 °F,64.0 °F
472,1951-06-23,59.0 °F,65.8 °F,75.0 °F
473,1951-06-24,66.0 °F,71.5 °F,80.1 °F
474,1951-06-25,55.0 °F,66.0 °F,75.9 °F
475,1951-06-26,62.1 °F,71.6 °F,86.0 °F
476,1951-06-27,69.1 °F,74.3 °F,82.0 °F
477,1951-06-28,64.0 °F,67.9 °F,75.0 °F
478,1951-06-29,55.0 °F,65.8 °F,78.1 °F
479,1951-06-30,62.1 °F,69.2 °F,75.9 °F
480,1951-07-01,57.9 °F,68.1 °F,75.9 °F
481,1951-07-02,55.0 °F,69.6 °F,82.0 °F
482,1951-07-03,64.9 °F,73.3 °F,84.9 °F
483,1951-07-04,60.1 °F,69.5 °F,79.0 °F
484,1951-07-05,53.1 °F,64.7 °F,78.1 °F
485,1951-07-06,53.1 °F,68.3 °F,86.0 °F
486,1951-07-07,62.1 °F,74.0 °F,88.0 °F
487,1951-07-08,64.0 °F,71.4 °F,86.0 °F
488,1951-07-09,64.0 °F,71.9 °F,86.0 °F
489,1951-07-10,64.9 °F,75.7 °F,84.0 °F
490,1951-07-11,62.1 °F,65.4 °F,70.0 °F
491,1951-07-12,60.1 °F,65.1 °F,73.9 °F
492,1951-07-13,62.1 °F,68.9 °F,78.1 °F
493,1951-07-14,59.0 °F,71.3 °F,82.9 °F
494,1951-07-15,63.0 °F,75.1 °F,87.1 °F
495,1951-07-16,69.1 °F,78.3 °F,87.1 °F
496,1951-07-17,62.1 °F,69.0 °F,78.1 °F
497,1951-07-18,63.0 °F,74.5 °F,89.1 °F
498,1951-07-19,63.0 °F,73.8 °F,84.9 °F
499,1951-07-20,57.9 °F,69.8 °F,84.9 °F
500,1951-07-21,70.0 °F,76.8 °F,91.0 °F
501,1951-07-22,66.0 °F,74.2 °F,84.9 °F
502,1951-07-23,63.0 °F,70.2 °F,79.0 °F
503,1951-07-24,62.1 °F,74.2 °F,86.0 °F
504,1951-07-25,66.0 °F,77.6 °F,91.0 °F
505,1951-07-26,68.0 °F,79.7 °F,91.0 °F
506,1951-07-27,73.0 °F,78.9 °F,87.1 °F
507,1951-07-28,66.9 °F,71.9 °F,77.0 °F
508,1951-07-29,63.0 °F,72.9 °F,82.9 °F
509,1951-07-30,63.0 °F,76.0 °F,88.0 °F
510,1951-07-31,73.0 °F,77.9 °F,84.9 °F
511,1951-08-01,68.0 °F,75.6 °F,82.9 °F
512,1951-08-02,63.0 °F,73.4 °F,84.0 °F
513,1951-08-03,66.0 °F,72.7 °F,80.1 °F
514,1951-08-04,57.9 °F,64.6 °F,73.0 °F
515,1951-08-05,57.9 °F,66.2 °F,78.1 °F
516,1951-08-06,57.9 °F,64.2 °F,75.0 °F
517,1951-08-07,69.1 °F,72.0 °F,78.1 °F
518,1951-08-08,62.1 °F,70.4 °F,82.0 °F
519,1951-08-09,64.0 °F,71.2 °F,81.0 °F
520,1951-08-10,57.9 °F,68.6 °F,80.1 °F
521,1951-08-11,60.1 °F,70.8 °F,84.9 °F
522,1951-08-12,64.9 °F,70.6 °F,82.0 °F
523,1951-08-13,55.9 °F,67.5 °F,82.0 °F
524,1951-08-14,62.1 °F,68.1 °F,78.1 °F
525,1951-08-15,66.9 °F,70.4 °F,78.1 °F
526,1951-08-16,62.1 °F,67.0 °F,73.0 °F
527,1951-08-17,57.9 °F,67.3 °F,79.0 °F
528,1951-08-18,57.0 °F,66.3 °F,75.0 °F
529,1951-08-19,57.9 °F,66.8 °F,77.0 °F
530,1951-08-20,63.0 °F,69.6 °F,78.1 °F
531,1951-08-21,60.1 °F,68.5 °F,75.9 °F
532,1951-08-22,55.9 °F,63.8 °F,71.1 °F
533,1951-08-23,54.0 °F,63.0 °F,71.1 °F
534,1951-08-24,52.0 °F,64.2 °F,77.0 °F
535,1951-08-25,57.0 °F,67.8 °F,79.0 °F
536,1951-08-26,63.0 °F,69.1 °F,75.9 °F
537,1951-08-27,66.9 °F,72.1 °F,82.0 °F
538,1951-08-28,64.0 °F,75.0 °F,87.1 °F
539,1951-08-29,70.0 °F,77.4 °F,87.1 °F
540,1951-08-30,73.0 °F,78.2 °F,84.9 °F
541,1951-08-31,72.0 °F,83.3 °F,91.9 °F
542,1951-09-01,63.0 °F,64.7 °F,70.0 °F
543,1951-09-02,61.0 °F,63.5 °F,66.0 °F
544,1951-09-03,61.0 °F,64.7 °F,70.0 °F
545,1951-09-04,54.0 °F,62.3 °F,72.0 °F
546,1951-09-05,59.0 °F,66.4 °F,80.1 °F
547,1951-09-06,60.1 °F,67.1 °F,73.0 °F
548,1951-09-07,55.9 °F,61.4 °F,69.1 °F
549,1951-09-08,48.0 °F,56.9 °F,70.0 °F
550,1951-09-09,48.9 °F,62.3 °F,80.1 °F
551,1951-09-10,62.1 °F,68.6 °F,78.1 °F
552,1951-09-11,62.1 °F,72.4 °F,89.1 °F
553,1951-09-12,66.9 °F,77.2 °F,90.0 °F
554,1951-09-13,55.9 °F,64.7 °F,73.9 °F
555,1951-09-14,54.0 °F,63.4 °F,73.9 °F
556,1951-09-15,48.0 °F,58.3 °F,66.0 °F
557,1951-09-16,46.0 °F,56.1 °F,66.0 °F
558,1951-09-17,48.0 °F,58.8 °F,73.0 °F
559,1951-09-18,52.0 °F,62.8 °F,75.9 °F
560,1951-09-19,55.0 °F,66.7 °F,81.0 °F
561,1951-09-20,60.1 °F,69.3 °F,82.0 °F
562,1951-09-21,62.1 °F,71.5 °F,84.9 °F
563,1951-09-22,52.0 °F,57.0 °F,64.9 °F
564,1952-06-21,60.1 °F,65.5 °F,73.9 °F
565,1952-06-22,62.1 °F,68.3 °F,79.0 °F
566,1952-06-23,62.1 °F,70.9 °F,84.9 °F
567,1952-06-24,70.0 °F,81.5 °F,95.0 °F
568,1952-06-25,75.0 °F,85.2 °F,96.1 °F
569,1952-06-26,73.9 °F,80.9 °F,91.9 °F
570,1952-06-27,66.0 °F,71.9 °F,84.9 °F
571,1952-06-28,72.0 °F,82.6 °F,100.0 °F
572,1952-06-29,77.0 °F,87.1 °F,96.1 °F
573,1952-06-30,66.0 °F,74.8 °F,91.0 °F
574,1952-07-01,66.0 °F,73.9 °F,84.9 °F
575,1952-07-02,69.1 °F,80.5 °F,97.0 °F
576,1952-07-03,73.0 °F,77.1 °F,87.1 °F
577,1952-07-04,63.0 °F,75.0 °F,86.0 °F
578,1952-07-05,63.0 °F,76.7 °F,90.0 °F
579,1952-07-06,64.9 °F,79.4 °F,93.9 °F
580,1952-07-07,73.0 °F,83.5 °F,96.1 °F
581,1952-07-08,61.0 °F,67.9 °F,81.0 °F
582,1952-07-09,55.9 °F,66.5 °F,78.1 °F
583,1952-07-10,60.1 °F,73.0 °F,87.1 °F
584,1952-07-11,66.0 °F,77.9 °F,91.0 °F
585,1952-07-12,68.0 °F,81.9 °F,97.0 °F
586,1952-07-13,71.1 °F,82.4 °F,93.9 °F
587,1952-07-14,72.0 °F,78.5 °F,87.1 °F
588,1952-07-15,63.0 °F,72.6 °F,82.0 °F
589,1952-07-16,69.1 °F,75.3 °F,88.0 °F
590,1952-07-17,73.9 °F,79.8 °F,87.1 °F
591,1952-07-18,75.0 °F,79.9 °F,90.0 °F
592,1952-07-19,75.0 °F,78.9 °F,89.1 °F
593,1952-07-20,75.0 °F,84.4 °F,93.9 °F
594,1952-07-21,79.0 °F,85.5 °F,93.9 °F
595,1952-07-22,75.9 °F,86.0 °F,96.1 °F
596,1952-07-23,68.0 °F,79.5 °F,93.0 °F
597,1952-07-24,60.1 °F,71.6 °F,82.9 °F
598,1952-07-25,62.1 °F,75.3 °F,91.9 °F
599,1952-07-26,72.0 °F,78.8 °F,89.1 °F
600,1952-07-27,64.0 °F,78.5 °F,95.0 °F
601,1952-07-28,72.0 °F,80.3 °F,91.9 °F
602,1952-07-29,62.1 °F,69.8 °F,75.0 °F
603,1952-07-30,62.1 °F,70.5 °F,81.0 °F
604,1952-07-31,57.0 °F,67.7 °F,77.0 °F
605,1952-08-01,57.0 °F,70.5 °F,86.0 °F
606,1952-08-02,66.0 °F,76.8 °F,86.0 °F
607,1952-08-03,66.0 °F,74.7 °F,89.1 °F
608,1952-08-04,70.0 °F,73.9 °F,82.0 °F
609,1952-08-05,61.0 °F,65.6 °F,73.9 °F
610,1952-08-06,61.0 °F,67.5 °F,75.9 °F
611,1952-08-07,59.0 °F,70.1 °F,82.0 °F
612,1952-08-08,64.9 °F,75.4 °F,90.0 °F
613,1952-08-09,68.0 °F,74.5 °F,82.0 °F
614,1952-08-10,66.0 °F,73.5 °F,82.0 °F
615,1952-08-11,63.0 °F,68.1 °F,78.1 °F
616,1952-08-12,64.9 °F,70.2 °F,77.0 °F
617,1952-08-13,57.9 °F,69.2 °F,84.0 °F
618,1952-08-14,66.9 °F,76.1 °F,87.1 °F
619,1952-08-15,72.0 °F,77.1 °F,84.0 °F
620,1952-08-16,66.9 °F,74.4 °F,82.9 °F
621,1952-08-17,64.0 °F,74.3 °F,84.9 °F
622,1952-08-18,62.1 °F,72.7 °F,81.0 °F
623,1952-08-19,57.9 °F,70.7 °F,87.1 °F
624,1952-08-20,66.0 °F,71.3 °F,80.1 °F
625,1952-08-21,70.0 °F,74.2 °F,81.0 °F
626,1952-08-22,60.1 °F,64.6 °F,71.1 °F
627,1952-08-23,53.1 °F,62.3 °F,70.0 °F
628,1952-08-24,54.0 °F,65.6 °F,79.0 °F
629,1952-08-25,55.9 °F,69.7 °F,86.0 °F
630,1952-08-26,63.0 °F,74.3 °F,89.1 °F
631,1952-08-27,70.0 °F,79.5 °F,91.9 °F
632,1952-08-28,66.0 °F,78.7 °F,93.9 °F
633,1952-08-29,68.0 °F,74.6 °F,82.0 °F
634,1952-08-30,68.0 °F,76.6 °F,91.0 °F
635,1952-08-31,70.0 °F,76.6 °F,87.1 °F
636,1952-09-01,61.0 °F,70.5 °F,82.9 °F
637,1952-09-02,55.0 °F,60.7 °F,66.9 °F
638,1952-09-03,48.9 °F,57.1 °F,68.0 °F
639,1952-09-04,50.0 °F,62.0 °F,77.0 °F
640,1952-09-05,54.0 °F,67.3 °F,82.9 °F
641,1952-09-06,63.0 °F,66.7 °F,75.9 °F
642,1952-09-07,57.9 °F,62.5 °F,66.9 °F
643,1952-09-08,54.0 °F,65.9 °F,84.0 °F
644,1952-09-09,60.1 °F,73.4 °F,90.0 °F
645,1952-09-10,64.0 °F,77.3 °F,91.9 °F
646,1952-09-11,64.0 °F,77.6 °F,95.0 °F
647,1952-09-12,63.0 °F,77.8 °F,95.0 °F
648,1952-09-13,68.0 °F,79.4 °F,93.9 °F
649,1952-09-14,72.0 °F,77.6 °F,84.0 °F
650,1952-09-15,52.0 °F,66.9 °F,79.0 °F
651,1952-09-16,52.0 °F,66.1 °F,81.0 °F
652,1952-09-17,57.0 °F,69.1 °F,82.9 °F
653,1952-09-18,57.9 °F,64.0 °F,75.9 °F
654,1952-09-19,46.9 °F,55.8 °F,64.9 °F
655,1952-09-20,45.0 °F,55.4 °F,64.0 °F
656,1952-09-21,45.0 °F,57.5 °F,66.9 °F
657,1952-09-22,52.0 °F,56.6 °F,63.0 °F
658,1953-06-21,66.0 °F,80.2 °F,96.1 °F
659,1953-06-22,71.1 °F,79.4 °F,88.0 °F
660,1953-06-23,64.9 °F,72.6 °F,84.9 °F
661,1953-06-24,64.0 °F,76.3 °F,97.0 °F
662,1953-06-25,75.9 °F,80.3 °F,90.0 °F
663,1953-06-26,66.0 °F,76.0 °F,87.1 °F
664,1953-06-27,64.0 °F,75.3 °F,91.0 °F
665,1953-06-28,70.0 °F,76.9 °F,86.0 °F
666,1953-06-29,64.9 °F,75.2 °F,89.1 °F
667,1953-06-30,75.0 °F,86.0 °F,99.0 °F
668,1953-07-01,78.1 °F,86.0 °F,95.0 °F
669,1953-07-02,73.0 °F,79.1 °F,89.1 °F
670,1953-07-03,61.0 °F,73.1 °F,82.9 °F
671,1953-07-04,66.9 °F,76.1 °F,89.1 °F
672,1953-07-05,71.1 °F,81.4 °F,91.9 °F
673,1953-07-06,64.9 °F,73.1 °F,81.0 °F
674,1953-07-07,63.0 °F,73.9 °F,84.0 °F
675,1953-07-08,61.0 °F,69.0 °F,79.0 °F
676,1953-07-09,57.0 °F,66.5 °F,73.0 °F
677,1953-07-10,55.0 °F,66.7 °F,77.0 °F
678,1953-07-11,57.9 °F,71.3 °F,84.0 °F
679,1953-07-12,64.9 °F,75.0 °F,86.0 °F
680,1953-07-13,61.0 °F,75.4 °F,89.1 °F
681,1953-07-14,64.0 °F,77.6 °F,90.0 °F
682,1953-07-15,66.9 °F,79.6 °F,91.9 °F
683,1953-07-16,66.9 °F,80.6 °F,93.0 °F
684,1953-07-17,69.1 °F,74.7 °F,82.9 °F
685,1953-07-18,68.0 °F,76.3 °F,88.0 °F
686,1953-07-19,71.1 °F,81.2 °F,90.0 °F
687,1953-07-20,70.0 °F,78.4 °F,86.0 °F
688,1953-07-21,70.0 °F,79.2 °F,93.0 °F
689,1953-07-22,71.1 °F,75.1 °F,82.0 °F
690,1953-07-23,64.9 °F,74.0 °F,82.0 °F
691,1953-07-24,63.0 °F,68.2 °F,73.9 °F
692,1953-07-25,63.0 °F,74.7 °F,91.9 °F
693,1953-07-26,73.9 °F,82.1 °F,90.0 °F
694,1953-07-27,73.0 °F,80.2 °F,87.1 °F
695,1953-07-28,69.1 °F,79.5 °F,91.9 °F
696,1953-07-29,72.0 °F,83.2 °F,93.0 °F
697,1953-07-30,71.1 °F,78.3 °F,88.0 °F
698,1953-07-31,69.1 °F,77.0 °F,89.1 °F
699,1953-08-01,73.0 °F,82.3 °F,97.0 °F
700,1953-08-02,73.0 °F,77.0 °F,88.0 °F
701,1953-08-03,71.1 °F,80.1 °F,95.0 °F
702,1953-08-04,77.0 °F,81.8 °F,88.0 °F
703,1953-08-05,66.9 °F,70.5 °F,79.0 °F
704,1953-08-06,64.0 °F,71.7 °F,82.9 °F
705,1953-08-07,64.0 °F,70.6 °F,78.1 °F
706,1953-08-08,60.1 °F,67.8 °F,75.0 °F
707,1953-08-09,63.0 °F,69.9 °F,79.0 °F
708,1953-08-10,57.9 °F,70.3 °F,82.0 °F
709,1953-08-11,62.1 °F,73.3 °F,87.1 °F
710,1953-08-12,69.1 °F,75.8 °F,84.0 °F
711,1953-08-13,64.0 °F,75.9 °F,87.1 °F
712,1953-08-14,64.9 °F,77.8 °F,91.0 °F
713,1953-08-15,64.0 °F,74.8 °F,84.9 °F
714,1953-08-16,66.0 °F,72.9 °F,82.0 °F
715,1953-08-17,60.1 °F,68.7 °F,75.9 °F
716,1953-08-18,55.9 °F,67.6 °F,78.1 °F
717,1953-08-19,57.0 °F,67.3 °F,75.9 °F
718,1953-08-20,57.0 °F,68.6 °F,80.1 °F
719,1953-08-21,57.9 °F,71.2 °F,84.0 °F
720,1953-08-22,63.0 °F,74.6 °F,86.0 °F
721,1953-08-23,62.1 °F,74.6 °F,84.9 °F
722,1953-08-24,64.0 °F,75.8 °F,90.0 °F
723,1953-08-25,66.0 °F,78.6 °F,95.0 °F
724,1953-08-26,68.0 °F,81.9 °F,96.1 °F
725,1953-08-27,70.0 °F,83.2 °F,97.0 °F
726,1953-08-28,69.1 °F,82.7 °F,96.1 °F
727,1953-08-29,70.0 °F,83.5 °F,98.1 °F
728,1953-08-30,72.0 °F,83.7 °F,96.1 °F
729,1953-08-31,73.9 °F,86.5 °F,99.0 °F
730,1953-09-01,75.9 °F,87.7 °F,100.0 °F
731,1953-09-02,75.0 °F,88.2 °F,100.9 °F
732,1953-09-03,75.9 °F,84.7 °F,97.0 °F
733,1953-09-04,55.9 °F,70.1 °F,88.0 °F
734,1953-09-05,53.1 °F,65.6 °F,75.9 °F
735,1953-09-06,53.1 °F,65.5 °F,82.9 °F
736,1953-09-07,53.1 °F,63.2 °F,73.0 °F
737,1953-09-08,52.0 °F,63.9 °F,78.1 °F
738,1953-09-09,57.0 °F,65.0 °F,75.0 °F
739,1953-09-10,64.9 °F,73.5 °F,88.0 °F
740,1953-09-11,64.9 °F,77.2 °F,90.0 °F
741,1953-09-12,59.0 °F,63.1 °F,84.0 °F
742,1953-09-13,41.0 °F,51.5 °F,63.0 °F
743,1953-09-14,48.9 °F,55.6 °F,64.9 °F
744,1953-09-15,46.0 °F,60.2 °F,79.0 °F
745,1953-09-16,46.0 °F,63.7 °F,73.9 °F
746,1953-09-17,53.1 °F,63.6 °F,78.1 °F
747,1953-09-18,68.0 °F,76.6 °F,91.9 °F
748,1953-09-19,62.1 °F,68.2 °F,80.1 °F
749,1953-09-20,55.9 °F,63.4 °F,72.0 °F
750,1953-09-21,46.9 °F,55.7 °F,64.0 °F
751,1953-09-22,42.1 °F,53.8 °F,66.9 °F
752,1954-06-21,73.0 °F,83.1 °F,95.0 °F
753,1954-06-22,69.1 °F,78.4 °F,90.0 °F
754,1954-06-23,63.0 °F,72.6 °F,80.1 °F
755,1954-06-24,62.1 °F,75.9 °F,95.0 °F
756,1954-06-25,71.1 °F,84.8 °F,100.0 °F
757,1954-06-26,75.0 °F,83.8 °F,95.0 °F
758,1954-06-27,68.0 °F,75.7 °F,84.9 °F
759,1954-06-28,59.0 °F,70.6 °F,84.9 °F
760,1954-06-29,69.1 °F,78.6 °F,96.1 °F
761,1954-06-30,69.1 °F,77.2 °F,90.0 °F
762,1954-07-01,69.1 °F,78.2 °F,88.0 °F
763,1954-07-02,71.1 °F,81.0 °F,93.9 °F
764,1954-07-03,66.0 °F,70.6 °F,75.0 °F
765,1954-07-04,66.9 °F,71.8 °F,80.1 °F
766,1954-07-05,66.9 °F,71.6 °F,78.1 °F
767,1954-07-06,63.0 °F,71.7 °F,86.0 °F
768,1954-07-07,66.0 °F,68.4 °F,72.0 °F
769,1954-07-08,55.0 °F,66.8 °F,78.1 °F
770,1954-07-09,64.9 °F,73.2 °F,82.9 °F
771,1954-07-10,69.1 °F,76.5 °F,86.0 °F
772,1954-07-11,69.1 °F,79.4 °F,91.9 °F
773,1954-07-12,75.0 °F,84.8 °F,96.1 °F
774,1954-07-13,75.0 °F,84.8 °F,93.0 °F
775,1954-07-14,73.9 °F,82.4 °F,93.9 °F
776,1954-07-15,63.0 °F,71.6 °F,78.1 °F
777,1954-07-16,63.0 °F,72.7 °F,82.9 °F
778,1954-07-17,64.9 °F,76.8 °F,91.9 °F
779,1954-07-18,73.0 °F,81.6 °F,93.9 °F
780,1954-07-19,69.1 °F,80.2 °F,93.9 °F
781,1954-07-20,72.0 °F,82.9 °F,97.0 °F
782,1954-07-21,68.0 °F,72.9 °F,78.1 °F
783,1954-07-22,64.9 °F,73.6 °F,82.0 °F
784,1954-07-23,63.0 °F,72.2 °F,79.0 °F
785,1954-07-24,66.0 °F,74.2 °F,84.0 °F
786,1954-07-25,64.9 °F,74.5 °F,82.9 °F
787,1954-07-26,63.0 °F,75.8 °F,88.0 °F
788,1954-07-27,64.0 °F,78.4 °F,93.0 °F
789,1954-07-28,70.0 °F,78.1 °F,90.0 °F
790,1954-07-29,68.0 °F,75.3 °F,86.0 °F
791,1954-07-30,71.1 °F,81.0 °F,93.9 °F
792,1954-07-31,73.9 °F,80.2 °F,90.0 °F
793,1954-08-01,62.1 °F,71.2 °F,79.0 °F
794,1954-08-02,66.0 °F,74.6 °F,87.1 °F
795,1954-08-03,63.0 °F,71.1 °F,80.1 °F
796,1954-08-04,66.0 °F,73.6 °F,82.0 °F
797,1954-08-05,68.0 °F,72.9 °F,79.0 °F
798,1954-08-06,64.0 °F,71.7 °F,78.1 °F
799,1954-08-07,64.9 °F,72.8 °F,81.0 °F
800,1954-08-08,63.0 °F,69.0 °F,73.9 °F
801,1954-08-09,60.1 °F,71.1 °F,86.0 °F
802,1954-08-10,62.1 °F,69.0 °F,77.0 °F
803,1954-08-11,59.0 °F,66.9 °F,73.9 °F
804,1954-08-12,55.0 °F,66.5 °F,78.1 °F
805,1954-08-13,57.0 °F,69.2 °F,82.0 °F
806,1954-08-14,66.9 °F,74.2 °F,82.9 °F
807,1954-08-15,71.1 °F,79.5 °F,90.0 °F
808,1954-08-16,69.1 °F,75.1 °F,82.9 °F
809,1954-08-17,64.0 °F,67.3 °F,71.1 °F
810,1954-08-18,64.9 °F,71.8 °F,87.1 °F
811,1954-08-19,71.1 °F,77.8 °F,82.9 °F
812,1954-08-20,64.9 °F,74.2 °F,84.0 °F
813,1954-08-21,66.9 °F,74.8 °F,82.0 °F
814,1954-08-22,64.0 °F,76.0 °F,90.0 °F
815,1954-08-23,73.9 °F,83.7 °F,95.0 °F
816,1954-08-24,72.0 °F,80.2 °F,90.0 °F
817,1954-08-25,72.0 °F,75.8 °F,82.0 °F
818,1954-08-26,68.0 °F,70.8 °F,73.0 °F
819,1954-08-27,64.0 °F,72.7 °F,82.0 °F
820,1954-08-28,68.0 °F,77.4 °F,87.1 °F
821,1954-08-29,66.9 °F,78.0 °F,90.0 °F
822,1954-08-30,64.0 °F,69.5 °F,75.0 °F
823,1954-08-31,57.9 °F,66.1 °F,75.0 °F
824,1954-09-01,57.0 °F,68.4 °F,82.0 °F
825,1954-09-02,69.1 °F,76.6 °F,88.0 °F
826,1954-09-03,61.0 °F,71.0 °F,82.9 °F
827,1954-09-04,62.1 °F,75.3 °F,95.0 °F
828,1954-09-05,70.0 °F,82.1 °F,96.1 °F
829,1954-09-06,69.1 °F,81.0 °F,97.0 °F
830,1954-09-07,70.0 °F,78.0 °F,89.1 °F
831,1954-09-08,55.0 °F,64.3 °F,75.9 °F
832,1954-09-09,57.0 °F,65.2 °F,75.9 °F
833,1954-09-10,61.0 °F,64.4 °F,72.0 °F
834,1954-09-11,55.0 °F,61.6 °F,70.0 °F
835,1954-09-12,50.0 °F,63.3 °F,77.0 °F
836,1954-09-13,62.1 °F,67.8 °F,80.1 °F
837,1954-09-14,64.9 °F,69.5 °F,75.9 °F
838,1954-09-15,62.1 °F,68.8 °F,73.9 °F
839,1954-09-16,55.0 °F,64.1 °F,73.9 °F
840,1954-09-17,63.0 °F,70.9 °F,87.1 °F
841,1954-09-18,66.9 °F,76.3 °F,88.0 °F
842,1954-09-19,66.9 °F,77.0 °F,84.0 °F
843,1954-09-20,55.0 °F,69.6 °F,82.9 °F
844,1954-09-21,48.9 °F,60.7 °F,73.9 °F
845,1954-09-22,46.9 °F,57.0 °F,66.0 °F
846,1955-06-21,68.0 °F,76.6 °F,84.0 °F
847,1955-06-22,64.0 °F,72.5 °F,80.1 °F
848,1955-06-23,59.0 °F,68.7 °F,79.0 °F
849,1955-06-24,59.0 °F,70.3 °F,79.0 °F
850,1955-06-25,64.0 °F,68.9 °F,75.0 °F
851,1955-06-26,55.9 °F,67.2 °F,78.1 °F
852,1955-06-27,55.0 °F,68.5 °F,80.1 °F
853,1955-06-28,61.0 °F,74.3 °F,89.1 °F
854,1955-06-29,64.9 °F,77.4 °F,88.0 °F
855,1955-06-30,72.0 °F,81.2 °F,93.9 °F
856,1955-07-01,73.9 °F,84.1 °F,93.9 °F
857,1955-07-02,70.0 °F,81.8 °F,95.0 °F
858,1955-07-03,73.9 °F,85.7 °F,98.1 °F
859,1955-07-04,77.0 °F,86.6 °F,96.1 °F
860,1955-07-05,71.1 °F,79.9 °F,91.9 °F
861,1955-07-06,73.0 °F,78.0 °F,89.1 °F
862,1955-07-07,72.0 °F,79.6 °F,93.9 °F
863,1955-07-08,73.9 °F,84.2 °F,98.1 °F
864,1955-07-09,69.1 °F,82.2 °F,93.9 °F
865,1955-07-10,68.0 °F,76.6 °F,84.9 °F
866,1955-07-11,68.0 °F,75.4 °F,82.9 °F
867,1955-07-12,69.1 °F,75.2 °F,82.9 °F
868,1955-07-13,64.9 °F,76.9 °F,88.0 °F
869,1955-07-14,72.0 °F,79.0 °F,88.0 °F
870,1955-07-15,69.1 °F,77.8 °F,89.1 °F
871,1955-07-16,69.1 °F,76.9 °F,84.9 °F
872,1955-07-17,66.9 °F,75.1 °F,84.9 °F
873,1955-07-18,71.1 °F,77.6 °F,84.9 °F
874,1955-07-19,71.1 °F,79.6 °F,90.0 °F
875,1955-07-20,72.0 °F,81.8 °F,91.0 °F
876,1955-07-21,71.1 °F,81.6 °F,93.0 °F
877,1955-07-22,72.0 °F,81.7 °F,91.9 °F
878,1955-07-23,72.0 °F,78.7 °F,86.0 °F
879,1955-07-24,71.1 °F,74.4 °F,79.0 °F
880,1955-07-25,61.0 °F,73.3 °F,87.1 °F
881,1955-07-26,75.9 °F,85.5 °F,99.0 °F
882,1955-07-27,80.1 °F,89.8 °F,100.0 °F
883,1955-07-28,77.0 °F,83.4 °F,97.0 °F
884,1955-07-29,75.9 °F,84.2 °F,93.9 °F
885,1955-07-30,75.0 °F,84.2 °F,96.1 °F
886,1955-07-31,75.9 °F,85.5 °F,93.0 °F
887,1955-08-01,75.0 °F,83.5 °F,93.9 °F
888,1955-08-02,75.0 °F,85.1 °F,98.1 °F
889,1955-08-03,75.9 °F,85.1 °F,95.0 °F
890,1955-08-04,75.0 °F,85.7 °F,96.1 °F
891,1955-08-05,73.0 °F,82.0 °F,91.9 °F
892,1955-08-06,73.0 °F,76.5 °F,81.0 °F
893,1955-08-07,72.0 °F,76.5 °F,81.0 °F
894,1955-08-08,64.9 °F,71.3 °F,77.0 °F
895,1955-08-09,61.0 °F,71.9 °F,81.0 °F
896,1955-08-10,70.0 °F,76.2 °F,84.9 °F
897,1955-08-11,66.0 °F,75.4 °F,81.0 °F
898,1955-08-12,66.9 °F,74.7 °F,81.0 °F
899,1955-08-13,63.0 °F,73.8 °F,81.0 °F
900,1955-08-14,66.9 °F,75.7 °F,86.0 °F
901,1955-08-15,70.0 °F,79.1 °F,91.0 °F
902,1955-08-16,64.9 °F,79.1 °F,91.9 °F
903,1955-08-17,70.0 °F,80.4 °F,91.9 °F
904,1955-08-18,70.0 °F,81.7 °F,93.9 °F
905,1955-08-19,71.1 °F,83.3 °F,97.0 °F
906,1955-08-20,73.9 °F,84.6 °F,96.1 °F
907,1955-08-21,75.0 °F,84.6 °F,97.0 °F
908,1955-08-22,72.0 °F,79.1 °F,91.0 °F
909,1955-08-23,66.0 °F,73.1 °F,79.0 °F
910,1955-08-24,63.0 °F,71.8 °F,82.0 °F
911,1955-08-25,63.0 °F,75.5 °F,90.0 °F
912,1955-08-26,69.1 °F,79.8 °F,93.0 °F
913,1955-08-27,72.0 °F,81.8 °F,95.0 °F
914,1955-08-28,73.0 °F,83.7 °F,96.1 °F
915,1955-08-29,73.0 °F,80.8 °F,91.9 °F
916,1955-08-30,66.0 °F,71.0 °F,75.9 °F
917,1955-08-31,55.9 °F,66.2 °F,73.0 °F
918,1955-09-01,57.0 °F,66.2 °F,75.9 °F
919,1955-09-02,53.1 °F,65.7 °F,78.1 °F
920,1955-09-03,54.0 °F,67.0 °F,79.0 °F
921,1955-09-04,59.0 °F,71.2 °F,82.9 °F
922,1955-09-05,62.1 °F,71.0 °F,78.1 °F
923,1955-09-06,53.1 °F,67.3 °F,82.9 °F
924,1955-09-07,60.1 °F,67.3 °F,77.0 °F
925,1955-09-08,55.9 °F,63.6 °F,72.0 °F
926,1955-09-09,61.0 °F,74.2 °F,95.0 °F
927,1955-09-10,64.0 °F,76.1 °F,84.9 °F
928,1955-09-11,50.0 °F,59.8 °F,66.9 °F
929,1955-09-12,44.1 °F,58.4 °F,73.0 °F
930,1955-09-13,51.1 °F,60.8 °F,72.0 °F
