,date,min,avg,max
5899,1/23/11,8.1 °F,13.0 °F,21.0 °F
5900,1/24/11,15.8 °F,21.2 °F,28.9 °F
5901,1/25/11,21.2 °F,25.0 °F,30.9 °F
5902,1/26/11,21.0 °F,26.7 °F,30.2 °F
5903,1/27/11,17.6 °F,21.7 °F,26.6 °F
5904,1/28/11,18.0 °F,25.8 °F,32.0 °F
5905,1/29/11,26.1 °F,30.0 °F,35.1 °F
5906,1/30/11,28.9 °F,30.5 °F,33.8 °F
5907,1/31/11,21.0 °F,24.3 °F,28.9 °F
5908,2/1/11,19.4 °F,22.1 °F,24.8 °F
5909,2/2/11,19.0 °F,21.6 °F,24.1 °F
5910,2/3/11,-2.0 °F,10.0 °F,21.0 °F
5911,2/4/11,7.0 °F,14.7 °F,27.0 °F
5912,2/5/11,10.9 °F,19.4 °F,28.9 °F
5913,2/6/11,25.0 °F,28.3 °F,32.0 °F
5914,2/7/11,23.0 °F,28.2 °F,32.0 °F
5915,2/8/11,9.0 °F,18.5 °F,26.6 °F
5916,2/9/11,3.0 °F,6.3 °F,12.9 °F
5917,2/10/11,-6.0 °F,4.1 °F,15.1 °F
5918,2/11/11,10.0 °F,16.6 °F,25.0 °F
5919,2/12/11,25.0 °F,30.8 °F,36.0 °F
5920,2/13/11,34.0 °F,38.8 °F,48.9 °F
5921,2/14/11,36.0 °F,40.9 °F,46.0 °F
5922,2/15/11,27.0 °F,32.6 °F,39.9 °F
5923,2/16/11,36.0 °F,41.8 °F,51.1 °F
5924,2/17/11,48.0 °F,52.1 °F,57.9 °F
5925,2/18/11,37.9 °F,46.9 °F,57.2 °F
5926,2/19/11,28.0 °F,33.4 °F,43.0 °F
5927,2/20/11,28.9 °F,32.7 °F,37.0 °F
5928,2/21/11,28.4 °F,32.3 °F,34.0 °F
5929,2/22/11,24.1 °F,25.6 °F,28.4 °F
5930,2/23/11,24.1 °F,27.8 °F,34.0 °F
5931,2/24/11,32.0 °F,34.3 °F,37.9 °F
5932,2/25/11,30.0 °F,32.5 °F,37.0 °F
5933,2/26/11,26.6 °F,29.7 °F,32.0 °F
5934,2/27/11,27.0 °F,32.6 °F,37.9 °F
5935,2/28/11,28.0 °F,32.2 °F,37.9 °F
5936,3/1/11,25.0 °F,32.7 °F,45.0 °F
5937,3/2/11,27.0 °F,33.3 °F,44.1 °F
5938,3/3/11,26.1 °F,33.4 °F,46.0 °F
5939,3/4/11,41.0 °F,45.7 °F,59.0 °F
5940,3/5/11,30.0 °F,34.8 °F,42.8 °F
5941,3/6/11,26.6 °F,29.5 °F,32.0 °F
5942,3/7/11,25.0 °F,29.9 °F,35.1 °F
5943,3/8/11,30.9 °F,37.2 °F,45.0 °F
5944,3/9/11,39.0 °F,43.0 °F,48.0 °F
5945,3/10/11,32.0 °F,34.8 °F,39.0 °F
5946,3/11/11,28.0 °F,36.3 °F,48.0 °F
5947,3/12/11,35.1 °F,40.3 °F,45.0 °F
5948,3/13/11,25.0 °F,32.0 °F,43.0 °F
5949,3/14/11,28.9 °F,35.0 °F,42.1 °F
5950,3/15/11,33.1 °F,36.0 °F,39.0 °F
5951,3/16/11,33.1 °F,45.1 °F,62.1 °F
5952,3/17/11,46.9 °F,56.7 °F,68.0 °F
5953,3/18/11,43.0 °F,52.4 °F,66.9 °F
5954,3/19/11,35.1 °F,41.4 °F,48.9 °F
5955,3/20/11,37.9 °F,44.0 °F,51.1 °F
5956,12/21/11,37.4 °F,39.6 °F,42.8 °F
5957,12/22/11,32.0 °F,37.3 °F,39.9 °F
5958,12/23/11,23.0 °F,30.6 °F,36.0 °F
5959,12/24/11,24.1 °F,30.2 °F,39.0 °F
5960,12/25/11,34.0 °F,37.9 °F,45.0 °F
5961,12/26/11,26.1 °F,34.5 °F,45.0 °F
5962,12/27/11,35.1 °F,36.9 °F,39.9 °F
5963,12/28/11,21.0 °F,27.2 °F,37.0 °F
5964,12/29/11,28.9 °F,37.1 °F,48.0 °F
5965,12/30/11,37.0 °F,40.7 °F,46.0 °F
5966,12/31/11,30.0 °F,36.0 °F,42.8 °F
5967,1/1/12,30.9 °F,38.4 °F,44.1 °F
5968,1/2/12,19.4 °F,24.8 °F,30.9 °F
5969,1/3/12,12.9 °F,18.7 °F,26.1 °F
5970,1/4/12,25.0 °F,31.0 °F,43.0 °F
5971,1/5/12,28.0 °F,35.8 °F,48.9 °F
5972,1/6/12,41.0 °F,46.8 °F,55.0 °F
5973,1/7/12,33.1 °F,40.8 °F,50.0 °F
5974,1/8/12,26.1 °F,33.7 °F,39.9 °F
5975,1/9/12,26.1 °F,35.0 °F,46.0 °F
5976,1/10/12,28.9 °F,40.2 °F,52.0 °F
5977,1/11/12,32.0 °F,41.8 °F,51.1 °F
5978,1/12/12,21.2 °F,32.3 °F,42.1 °F
5979,1/13/12,15.8 °F,19.7 °F,25.0 °F
5980,1/14/12,14.0 °F,17.3 °F,21.0 °F
5981,1/15/12,12.9 °F,20.1 °F,30.9 °F
5982,1/16/12,26.1 °F,35.3 °F,44.1 °F
5983,1/17/12,26.1 °F,36.4 °F,44.1 °F
5984,1/18/12,10.9 °F,18.4 °F,26.1 °F
5985,1/19/12,9.0 °F,20.3 °F,28.0 °F
5986,1/20/12,6.1 °F,11.3 °F,19.9 °F
5987,1/21/12,19.0 °F,22.2 °F,26.1 °F
5988,1/22/12,15.8 °F,23.9 °F,35.1 °F
5989,1/23/12,30.2 °F,39.1 °F,46.4 °F
5990,1/24/12,27.0 °F,31.0 °F,37.0 °F
5991,1/25/12,24.1 °F,29.4 °F,34.0 °F
5992,1/26/12,32.0 °F,34.1 °F,37.4 °F
5993,1/27/12,33.1 °F,36.9 °F,43.0 °F
5994,1/28/12,26.1 °F,32.0 °F,37.9 °F
5995,1/29/12,26.1 °F,29.5 °F,30.9 °F
5996,1/30/12,21.0 °F,33.1 °F,53.1 °F
5997,1/31/12,43.0 °F,49.2 °F,57.9 °F
5998,2/1/12,36.0 °F,42.6 °F,55.9 °F
5999,2/2/12,34.0 °F,37.6 °F,44.1 °F
6000,2/3/12,33.1 °F,36.4 °F,39.9 °F
6001,2/4/12,33.8 °F,36.8 °F,39.2 °F
6002,2/5/12,27.0 °F,35.1 °F,43.0 °F
6003,2/6/12,28.4 °F,31.4 °F,35.1 °F
6004,2/7/12,28.9 °F,31.5 °F,36.0 °F
6005,2/8/12,28.0 °F,31.3 °F,36.0 °F
6006,2/9/12,19.9 °F,27.5 °F,35.1 °F
6007,2/10/12,19.0 °F,31.4 °F,35.1 °F
6008,2/11/12,10.0 °F,14.7 °F,19.9 °F
6009,2/12/12,15.1 °F,22.4 °F,36.0 °F
6010,2/13/12,19.0 °F,27.2 °F,37.0 °F
6011,2/14/12,28.4 °F,30.9 °F,36.0 °F
6012,2/15/12,32.0 °F,36.8 °F,42.8 °F
6013,2/16/12,35.6 °F,40.2 °F,46.0 °F
6014,2/17/12,27.0 °F,37.4 °F,48.9 °F
6015,2/18/12,28.9 °F,35.9 °F,48.0 °F
6016,2/19/12,28.0 °F,31.7 °F,37.0 °F
6017,2/20/12,25.0 °F,32.5 °F,43.0 °F
6018,2/21/12,33.1 °F,37.8 °F,41.0 °F
6019,2/22/12,33.1 °F,37.8 °F,42.1 °F
6020,2/23/12,28.0 °F,35.7 °F,39.9 °F
6021,2/24/12,28.9 °F,33.0 °F,36.0 °F
6022,2/25/12,19.0 °F,25.0 °F,28.9 °F
6023,2/26/12,21.9 °F,32.3 °F,52.0 °F
6024,2/27/12,30.0 °F,36.4 °F,50.0 °F
6025,2/28/12,25.0 °F,33.5 °F,46.9 °F
6026,2/29/12,41.0 °F,48.8 °F,60.1 °F
6027,3/1/12,35.1 °F,36.9 °F,41.0 °F
6028,3/2/12,35.1 °F,37.2 °F,41.0 °F
6029,3/3/12,30.2 °F,33.0 °F,35.6 °F
6030,3/4/12,28.0 °F,30.2 °F,36.0 °F
6031,3/5/12,19.9 °F,28.5 °F,37.0 °F
6032,3/6/12,32.0 °F,44.8 °F,68.0 °F
6033,3/7/12,54.0 °F,59.9 °F,68.0 °F
6034,3/8/12,39.0 °F,49.0 °F,64.0 °F
6035,3/9/12,30.0 °F,35.9 °F,39.9 °F
6036,3/10/12,28.0 °F,39.0 °F,60.1 °F
6037,3/11/12,39.0 °F,52.5 °F,68.0 °F
6038,3/12/12,52.0 °F,59.7 °F,66.9 °F
6039,3/13/12,48.0 °F,57.9 °F,71.1 °F
6040,3/14/12,53.1 °F,64.2 °F,81.0 °F
6041,3/15/12,62.1 °F,70.8 °F,81.0 °F
6042,3/16/12,48.0 °F,63.3 °F,81.0 °F
6043,3/17/12,57.9 °F,69.7 °F,80.1 °F
6044,3/18/12,61.0 °F,70.5 °F,80.1 °F
6045,3/19/12,64.0 °F,70.3 °F,79.0 °F
6046,3/20/12,66.0 °F,75.2 °F,84.9 °F
6047,12/21/12,25.0 °F,30.7 °F,36.0 °F
6048,12/22/12,18.0 °F,24.0 °F,33.1 °F
6049,12/23/12,21.9 °F,28.9 °F,36.0 °F
6050,12/24/12,30.9 °F,33.7 °F,36.0 °F
6051,12/25/12,28.0 °F,29.9 °F,34.0 °F
6052,12/26/12,32.0 °F,33.1 °F,34.0 °F
6053,12/27/12,28.9 °F,30.7 °F,33.8 °F
6054,12/28/12,30.2 °F,31.4 °F,33.1 °F
6055,12/29/12,27.0 °F,30.1 °F,32.0 °F
6056,12/30/12,16.0 °F,24.0 °F,34.0 °F
6057,12/31/12,27.0 °F,32.7 °F,36.0 °F
6058,1/1/13,15.1 °F,21.6 °F,27.0 °F
6059,1/2/13,10.9 °F,18.2 °F,30.0 °F
6060,1/3/13,19.9 °F,26.0 °F,30.2 °F
6061,1/4/13,14.0 °F,23.7 °F,37.0 °F
6062,1/5/13,23.0 °F,29.9 °F,39.0 °F
6063,1/6/13,25.0 °F,31.9 °F,37.0 °F
6064,1/7/13,19.9 °F,27.2 °F,39.0 °F
6065,1/8/13,28.0 °F,33.0 °F,42.1 °F
6066,1/9/13,35.1 °F,41.1 °F,51.1 °F
6067,1/10/13,25.0 °F,35.7 °F,46.0 °F
6068,1/11/13,39.0 °F,47.9 °F,54.0 °F
6069,1/12/13,36.0 °F,48.2 °F,53.1 °F
6070,1/13/13,19.9 °F,28.5 °F,36.0 °F
6071,1/14/13,12.0 °F,17.7 °F,26.1 °F
6072,1/15/13,16.0 °F,22.5 °F,30.9 °F
6073,1/16/13,18.0 °F,26.4 °F,37.0 °F
6074,1/17/13,25.0 °F,29.9 °F,36.0 °F
6075,1/18/13,19.9 °F,28.3 °F,42.1 °F
6076,1/19/13,37.0 °F,41.0 °F,48.0 °F
6077,1/20/13,14.0 °F,23.6 °F,45.0 °F
6078,1/21/13,8.1 °F,12.6 °F,18.0 °F
6079,1/22/13,0.0 °F,5.6 °F,12.0 °F
6080,1/23/13,10.0 °F,14.0 °F,19.9 °F
6081,1/24/13,6.1 °F,14.4 °F,21.0 °F
6082,1/25/13,19.0 °F,21.5 °F,28.0 °F
6083,1/26/13,12.0 °F,21.8 °F,28.9 °F
6084,1/27/13,25.0 °F,27.6 °F,32.0 °F
6085,1/28/13,32.0 °F,43.3 °F,51.1 °F
6086,1/29/13,39.0 °F,52.7 °F,61.0 °F
6087,1/30/13,30.0 °F,43.0 °F,57.9 °F
6088,1/31/13,10.4 °F,19.8 °F,30.2 °F
6089,2/1/13,1.0 °F,6.8 °F,12.9 °F
6090,2/2/13,12.0 °F,18.4 °F,25.0 °F
6091,2/3/13,9.0 °F,15.1 °F,23.0 °F
6092,2/4/13,21.0 °F,24.4 °F,28.9 °F
6093,2/5/13,12.9 °F,22.6 °F,30.9 °F
6094,2/6/13,19.9 °F,29.6 °F,37.4 °F
6095,2/7/13,32.0 °F,34.2 °F,37.0 °F
6096,2/8/13,25.0 °F,29.6 °F,34.0 °F
6097,2/9/13,27.0 °F,29.7 °F,35.1 °F
6098,2/10/13,33.1 °F,38.1 °F,46.9 °F
6099,2/11/13,32.0 °F,38.5 °F,50.0 °F
6100,2/12/13,26.1 °F,28.4 °F,32.0 °F
6101,2/13/13,24.1 °F,31.7 °F,46.0 °F
6102,2/14/13,36.0 °F,37.8 °F,39.9 °F
6103,2/15/13,24.1 °F,30.9 °F,37.0 °F
6104,2/16/13,12.9 °F,19.7 °F,28.9 °F
6105,2/17/13,10.0 °F,18.1 °F,30.9 °F
6106,2/18/13,27.0 °F,37.8 °F,53.1 °F
6107,2/19/13,15.1 °F,23.9 °F,48.9 °F
6108,2/20/13,9.0 °F,15.5 °F,26.1 °F
6109,2/21/13,21.0 °F,24.7 °F,32.0 °F
6110,2/22/13,24.1 °F,28.2 °F,35.1 °F
6111,2/23/13,24.1 °F,26.9 °F,30.9 °F
6112,2/24/13,17.1 °F,26.8 °F,39.0 °F
6113,2/25/13,23.0 °F,32.4 °F,42.1 °F
6114,2/26/13,33.1 °F,34.7 °F,37.0 °F
6115,2/27/13,33.1 °F,33.5 °F,35.1 °F
6116,2/28/13,30.9 °F,33.7 °F,36.0 °F
6117,3/1/13,27.0 °F,28.9 °F,32.0 °F
6118,3/2/13,24.1 °F,27.8 °F,32.0 °F
6119,3/3/13,16.0 °F,24.7 °F,35.1 °F
6120,3/4/13,21.9 °F,27.4 °F,32.0 °F
6121,3/5/13,28.4 °F,31.9 °F,34.0 °F
6122,3/6/13,28.0 °F,31.2 °F,35.1 °F
6123,3/7/13,30.0 °F,33.2 °F,41.0 °F
6124,3/8/13,26.1 °F,33.3 °F,39.9 °F
6125,3/9/13,32.0 °F,36.6 °F,43.0 °F
6126,3/10/13,42.1 °F,46.9 °F,53.1 °F
6127,3/11/13,33.8 °F,43.6 °F,55.0 °F
6128,3/12/13,28.4 °F,33.1 °F,36.0 °F
6129,3/13/13,23.0 °F,29.0 °F,34.0 °F
6130,3/14/13,23.0 °F,29.2 °F,37.0 °F
6131,3/15/13,30.9 °F,35.4 °F,43.0 °F
6132,3/16/13,30.9 °F,34.0 °F,36.0 °F
6133,3/17/13,28.0 °F,31.9 °F,36.0 °F
6134,3/18/13,30.0 °F,32.2 °F,36.0 °F
6135,3/19/13,18.0 °F,25.2 °F,34.0 °F
6136,3/20/13,15.1 °F,22.5 °F,30.9 °F
6137,12/21/13,32.0 °F,33.8 °F,37.0 °F
6138,12/22/13,30.0 °F,33.9 °F,36.0 °F
6139,12/23/13,7.0 °F,20.5 °F,28.9 °F
6140,12/24/13,-0.9 °F,5.5 °F,27.0 °F
6141,12/25/13,15.1 °F,21.6 °F,27.0 °F
6142,12/26/13,15.1 °F,24.4 °F,34.0 °F
6143,12/27/13,15.1 °F,35.3 °F,44.1 °F
6144,12/28/13,26.1 °F,41.7 °F,51.1 °F
6145,12/29/13,23.0 °F,34.4 °F,51.1 °F
6146,12/30/13,3.0 °F,11.8 °F,23.0 °F
6147,12/31/13,10.0 °F,11.0 °F,12.9 °F
6148,1/1/14,3.9 °F,18.9 °F,24.1 °F
6149,1/2/14,14.0 °F,20.2 °F,24.1 °F
6150,1/3/14,-2.0 °F,7.2 °F,21.9 °F
6151,1/4/14,17.1 °F,24.5 °F,33.1 °F
6152,1/5/14,10.0 °F,23.6 °F,33.1 °F
6153,1/6/14,-14.1 °F,-7.5 °F,7.0 °F
6154,1/7/14,-15.0 °F,-5.8 °F,3.9 °F
6155,1/8/14,-11.0 °F,6.2 °F,15.1 °F
6156,1/9/14,-2.0 °F,11.4 °F,23.0 °F
6157,1/10/14,24.1 °F,31.7 °F,39.9 °F
6158,1/11/14,28.9 °F,37.6 °F,42.1 °F
6159,1/12/14,28.9 °F,33.5 °F,41.0 °F
6160,1/13/14,28.9 °F,42.4 °F,46.9 °F
6161,1/14/14,27.0 °F,31.0 °F,46.9 °F
6162,1/15/14,16.0 °F,20.3 °F,35.1 °F
6163,1/16/14,17.1 °F,26.0 °F,35.6 °F
6164,1/17/14,12.9 °F,18.3 °F,35.1 °F
6165,1/18/14,10.9 °F,15.5 °F,21.0 °F
6166,1/19/14,10.9 °F,21.2 °F,34.0 °F
6167,1/20/14,26.6 °F,34.0 °F,39.0 °F
6168,1/21/14,3.0 °F,12.2 °F,37.0 °F
6169,1/22/14,1.0 °F,6.9 °F,19.9 °F
6170,1/23/14,-2.0 °F,4.4 °F,15.1 °F
6171,1/24/14,-6.0 °F,6.0 °F,23.0 °F
6172,1/25/14,10.9 °F,23.5 °F,33.8 °F
6173,1/26/14,7.0 °F,16.4 °F,33.1 °F
6174,1/27/14,-4.0 °F,4.5 °F,32.0 °F
6175,1/28/14,-11.0 °F,-4.5 °F,6.1 °F
6176,1/29/14,-11.0 °F,8.3 °F,21.9 °F
6177,1/30/14,19.9 °F,24.0 °F,32.0 °F
6178,1/31/14,19.0 °F,24.9 °F,33.8 °F
6179,2/1/14,19.0 °F,26.8 °F,32.0 °F
6180,2/2/14,15.1 °F,21.3 °F,32.0 °F
6181,2/3/14,1.0 °F,11.4 °F,23.0 °F
6182,2/4/14,1.0 °F,17.4 °F,25.0 °F
6183,2/5/14,10.0 °F,23.4 °F,25.0 °F
6184,2/6/14,-0.9 °F,7.3 °F,25.0 °F
6185,2/7/14,-2.9 °F,3.0 °F,12.0 °F
6186,2/8/14,-2.9 °F,10.7 °F,16.0 °F
6187,2/9/14,6.1 °F,15.7 °F,19.9 °F
6188,2/10/14,-2.0 °F,6.9 °F,19.9 °F
6189,2/11/14,-4.0 °F,5.4 °F,15.1 °F
6190,2/12/14,-4.0 °F,10.6 °F,23.0 °F
6191,2/13/14,1.9 °F,22.2 °F,30.9 °F
6192,2/14/14,12.9 °F,20.4 °F,33.8 °F
6193,2/15/14,6.1 °F,15.2 °F,24.1 °F
6194,2/16/14,15.8 °F,20.9 °F,28.4 °F
6195,2/17/14,18.0 °F,23.9 °F,28.0 °F
6196,2/18/14,21.9 °F,32.2 °F,45.0 °F
6197,2/19/14,23.0 °F,38.2 °F,45.0 °F
6198,2/20/14,32.0 °F,37.0 °F,50.0 °F
6199,2/21/14,28.0 °F,35.0 °F,51.8 °F
6200,2/22/14,23.0 °F,29.9 °F,37.0 °F
6201,2/23/14,17.1 °F,23.8 °F,35.1 °F
6202,2/24/14,12.9 °F,19.1 °F,28.9 °F
6203,2/25/14,12.9 °F,19.3 °F,25.0 °F
6204,2/26/14,1.9 °F,8.4 °F,24.1 °F
6205,2/27/14,6.1 °F,12.0 °F,19.0 °F
6206,2/28/14,6.1 °F,13.7 °F,30.0 °F
6207,3/1/14,6.1 °F,26.3 °F,32.0 °F
6208,3/2/14,9.0 °F,12.4 °F,32.0 °F
6209,3/3/14,1.0 °F,8.5 °F,19.9 °F
6210,3/4/14,1.0 °F,17.0 °F,27.0 °F
6211,3/5/14,12.0 °F,22.2 °F,27.0 °F
6212,3/6/14,16.0 °F,23.1 °F,32.0 °F
6213,3/7/14,16.0 °F,31.1 °F,46.0 °F
6214,3/8/14,19.9 °F,32.9 °F,46.0 °F
6215,3/9/14,21.0 °F,28.9 °F,39.9 °F
6216,3/10/14,39.9 °F,45.7 °F,54.0 °F
6217,3/11/14,39.0 °F,44.0 °F,54.0 °F
6218,3/12/14,23.0 °F,30.2 °F,51.1 °F
6219,3/13/14,14.0 °F,22.7 °F,34.0 °F
6220,3/14/14,34.0 °F,42.9 °F,54.0 °F
6221,3/15/14,32.0 °F,37.0 °F,54.0 °F
6222,3/16/14,19.0 °F,24.9 °F,39.9 °F
6223,3/17/14,19.0 °F,26.5 °F,39.0 °F
6224,3/18/14,19.9 °F,38.6 °F,51.1 °F
6225,3/19/14,30.0 °F,43.9 °F,51.1 °F
6226,3/20/14,30.9 °F,37.3 °F,48.0 °F
6227,12/21/14,32.0 °F,35.1 °F,37.9 °F
6228,12/22/14,32.0 °F,36.0 °F,42.8 °F
6229,12/23/14,30.9 °F,46.5 °F,50.0 °F
6230,12/24/14,39.0 °F,41.9 °F,50.0 °F
6231,12/25/14,35.1 °F,38.7 °F,44.1 °F
6232,12/26/14,35.1 °F,43.3 °F,51.1 °F
6233,12/27/14,36.0 °F,45.8 °F,51.1 °F
6234,12/28/14,26.1 °F,31.3 °F,50.0 °F
6235,12/29/14,26.1 °F,29.7 °F,36.0 °F
6236,12/30/14,12.9 °F,20.3 °F,35.1 °F
6237,12/31/14,6.1 °F,13.1 °F,24.1 °F
6238,1/1/15,6.1 °F,22.3 °F,32.0 °F
6239,1/2/15,17.1 °F,28.4 °F,36.0 °F
6240,1/3/15,19.9 °F,34.3 °F,37.0 °F
6241,1/4/15,16.0 °F,30.6 °F,37.0 °F
6242,1/5/15,-0.9 °F,4.5 °F,14.0 °F
6243,1/6/15,-0.9 °F,9.2 °F,12.0 °F
6244,1/7/15,1.0 °F,5.4 °F,12.0 °F
6245,1/8/15,-7.1 °F,0.4 °F,14.0 °F
6246,1/9/15,-7.1 °F,10.3 °F,19.9 °F
6247,1/10/15,0.0 °F,8.0 °F,21.0 °F
6248,1/11/15,21.9 °F,27.7 °F,34.0 °F
6249,1/12/15,19.9 °F,26.3 °F,34.0 °F
6250,1/13/15,17.1 °F,19.3 °F,30.0 °F
6251,1/14/15,5.0 °F,13.5 °F,23.0 °F
6252,1/15/15,5.0 °F,23.5 °F,36.0 °F
6253,1/16/15,17.1 °F,29.3 °F,36.0 °F
6254,1/17/15,21.9 °F,36.8 °F,44.1 °F
6255,1/18/15,30.0 °F,38.7 °F,44.1 °F
6256,1/19/15,27.0 °F,34.0 °F,43.0 °F
6257,1/20/15,27.0 °F,36.6 °F,43.0 °F
6258,1/21/15,33.1 °F,34.2 °F,39.9 °F
6259,1/22/15,30.0 °F,32.2 °F,36.0 °F
6260,1/23/15,30.0 °F,31.7 °F,34.0 °F
6261,1/24/15,30.0 °F,35.1 °F,45.0 °F
6262,1/25/15,28.4 °F,34.1 °F,37.0 °F
6263,1/26/15,21.0 °F,25.9 °F,37.9 °F
6264,1/27/15,21.0 °F,29.3 °F,33.1 °F
6265,1/28/15,24.1 °F,28.7 °F,36.0 °F
6266,1/29/15,24.1 °F,36.1 °F,39.0 °F
6267,1/30/15,23.0 °F,29.7 °F,39.0 °F
6268,1/31/15,23.0 °F,30.3 °F,39.0 °F
6269,2/1/15,23.0 °F,31.8 °F,39.0 °F
6270,2/2/15,10.0 °F,18.1 °F,33.1 °F
6271,2/3/15,8.1 °F,16.7 °F,27.0 °F
6272,2/4/15,8.1 °F,25.4 °F,30.0 °F
6273,2/5/15,3.0 °F,11.4 °F,30.0 °F
6274,2/6/15,3.0 °F,20.2 °F,32.0 °F
6275,2/7/15,15.1 °F,33.6 °F,43.0 °F
6276,2/8/15,25.0 °F,38.5 °F,44.1 °F
6277,2/9/15,27.0 °F,29.3 °F,42.1 °F
6278,2/10/15,25.0 °F,28.4 °F,33.1 °F
6279,2/11/15,25.0 °F,32.6 °F,37.9 °F
6280,2/12/15,10.9 °F,18.3 °F,37.9 °F
6281,2/13/15,7.0 °F,14.5 °F,25.0 °F
6282,2/14/15,7.0 °F,21.1 °F,28.9 °F
6283,2/15/15,0.0 °F,7.3 °F,28.9 °F
6284,2/16/15,0.0 °F,12.8 °F,19.0 °F
6285,2/17/15,8.1 °F,18.2 °F,21.9 °F
6286,2/18/15,5.0 °F,9.6 °F,21.9 °F
6287,2/19/15,-5.1 °F,1.3 °F,10.9 °F
6288,2/20/15,-5.1 °F,7.0 °F,19.9 °F
6289,2/21/15,19.0 °F,23.4 °F,32.0 °F
6290,2/22/15,15.1 °F,24.3 °F,33.1 °F
6291,2/23/15,0.0 °F,7.7 °F,30.0 °F
6292,2/24/15,0.0 °F,13.9 °F,30.9 °F
6293,2/25/15,6.1 °F,24.1 °F,32.0 °F
6294,2/26/15,16.0 °F,20.2 °F,28.0 °F
6295,2/27/15,0.0 °F,10.0 °F,21.9 °F
6296,2/28/15,0.0 °F,11.0 °F,23.0 °F
6297,3/1/15,19.0 °F,22.0 °F,27.0 °F
6298,3/2/15,16.0 °F,23.8 °F,34.0 °F
6299,3/3/15,16.0 °F,30.7 °F,37.0 °F
6300,3/4/15,19.9 °F,26.6 °F,37.0 °F
6301,3/5/15,9.0 °F,15.2 °F,33.1 °F
6302,3/6/15,6.1 °F,14.7 °F,27.0 °F
6303,3/7/15,25.0 °F,34.1 °F,46.0 °F
6304,3/8/15,26.1 °F,37.1 °F,46.0 °F
6305,3/9/15,28.0 °F,40.0 °F,52.0 °F
6306,3/10/15,28.0 °F,43.9 °F,54.0 °F
6307,3/11/15,36.0 °F,44.7 °F,54.0 °F
6308,3/12/15,33.1 °F,44.9 °F,57.9 °F
6309,3/13/15,33.1 °F,50.6 °F,64.9 °F
6310,3/14/15,41.0 °F,52.5 °F,64.9 °F
6311,3/15/15,34.0 °F,47.6 °F,64.0 °F
6312,3/16/15,51.1 °F,61.3 °F,73.9 °F
6313,3/17/15,36.0 °F,44.1 °F,73.9 °F
6314,3/18/15,30.0 °F,38.8 °F,50.0 °F
6315,3/19/15,30.0 °F,44.4 °F,50.0 °F
6316,3/20/15,39.0 °F,44.0 °F,52.0 °F
6317,12/21/15,28.0 °F,47.8 °F,54.0 °F
6318,12/22/15,37.0 °F,41.6 °F,54.0 °F
6319,12/23/15,37.0 °F,50.6 °F,61.0 °F
6320,12/24/15,35.6 °F,43.2 °F,57.9 °F
6321,12/25/15,36.0 °F,41.2 °F,46.0 °F
6322,12/26/15,36.0 °F,41.6 °F,46.0 °F
6323,12/27/15,36.0 °F,41.2 °F,45.0 °F
6324,12/28/15,32.0 °F,35.4 °F,43.0 °F
6325,12/29/15,32.0 °F,35.5 °F,42.1 °F
6326,12/30/15,28.0 °F,30.3 °F,41.0 °F
6327,12/31/15,28.0 °F,28.5 °F,28.9 °F
6328,1/1/16,20.1 °F,25.2 °F,30.0 °F
6329,1/2/16,19.9 °F,29.0 °F,33.6 °F
6330,1/3/16,23.0 °F,29.4 °F,34.0 °F
6331,1/4/16,26.1 °F,28.7 °F,32.0 °F
6332,1/5/16,20.7 °F,26.8 °F,33.8 °F
6333,1/6/16,19.9 °F,31.0 °F,37.9 °F
6334,1/7/16,27.0 °F,36.9 °F,38.7 °F
6335,1/8/16,34.0 °F,38.2 °F,43.7 °F
6336,1/9/16,32.7 °F,39.9 °F,45.1 °F
6337,1/10/16,11.1 °F,22.4 °F,44.1 °F
6338,1/11/16,2.3 °F,7.8 °F,28.0 °F
6339,1/12/16,1.9 °F,16.5 °F,25.0 °F
6340,1/13/16,3.0 °F,8.9 °F,21.9 °F
6341,1/14/16,3.0 °F,32.8 °F,45.1 °F
6342,1/15/16,28.0 °F,41.8 °F,46.0 °F
6343,1/16/16,27.0 °F,30.4 °F,44.1 °F
6344,1/17/16,3.2 °F,10.7 °F,32.0 °F
6345,1/18/16,-2.2 °F,2.5 °F,14.0 °F
6346,1/19/16,-2.0 °F,8.0 °F,18.3 °F
6347,1/20/16,3.0 °F,18.1 °F,23.2 °F
6348,1/21/16,15.1 °F,21.7 °F,26.8 °F
6349,1/22/16,18.0 °F,26.8 °F,30.0 °F
6350,1/23/16,24.1 °F,30.6 °F,32.0 °F
6351,1/24/16,24.8 °F,28.7 °F,35.8 °F
6352,1/25/16,25.0 °F,33.3 °F,41.0 °F
6353,1/26/16,28.9 °F,34.3 °F,43.0 °F
6354,1/27/16,26.1 °F,28.5 °F,39.0 °F
6355,1/28/16,26.1 °F,35.0 °F,39.6 °F
6356,1/29/16,23.5 °F,29.2 °F,39.9 °F
6357,1/30/16,23.0 °F,38.8 °F,47.1 °F
6358,1/31/16,36.0 °F,44.0 °F,48.9 °F
6359,2/1/16,34.2 °F,36.8 °F,48.9 °F
6360,2/2/16,32.0 °F,34.1 °F,42.1 °F
6361,2/3/16,33.1 °F,36.8 °F,39.2 °F
6362,2/4/16,22.5 °F,28.3 °F,39.0 °F
6363,2/5/16,21.9 °F,29.9 °F,33.1 °F
